Cheat Probability,Global Cheat
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.009900990099009901,0
0.009900990099009901,0
0.01,0
0.01,0
0.030000000000000006,0
0.009900990099009901,0
0.05000000000000001,0
0.01,0
0.07,0
0.009900990099009901,0
0.01,0
0.09000000000000001,0
0.009900990099009901,0
0.11000000000000001,0
0.01,0
0.13,0
0.009900990099009901,0
0.15000000000000002,0
0.01,0
0.17000000000000004,0
0.009900990099009901,0
0.16831683168316836,0
0.01,0
0.1666503283991766,0
0.009900990099009901,0
0.1650003251476996,0
0.01,0
0.16336665856207883,0
0.009900990099009901,0
0.16174916689314736,0
0.01,0
0.16014768999321521,0
0.009900990099009901,0
0.15856206930021308,0
0.01,0
0.15699214782199314,0
0.009900990099009901,0
0.15543777012078527,0
0.01,0
0.1538987822978072,0
0.009900990099009901,0
0.15237503197802693,0
0.01,0
0.15086636829507616,0
0.009900990099009901,0
0.14937264187631302,0
0.01,0
0.14789370482803268,0
0.009900990099009901,0
0.14642941072082444,0
0.01,0
0.1449796145750737,0
0.009900990099009901,0
0.01,0
0.14354417284660762,0
0.009900990099009901,0
0.15354417284660762,0
0.01,0
0.16354417284660763,0
0.009900990099009901,0
0.17354417284660764,0
0.01,0
0.17182591370951253,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.030000000000000006,0
0.05000000000000001,0
0.049504950495049514,0
0.04901480247034605,0
0.048529507396382225,0
0.048049017224140816,0
0.05804901722414082,0
0.057474274479347345,0
0.05690522225677955,0
0.056341804214633216,0
0.05578396456894378,0
0.06578396456894378,0
0.07578396456894379,0
0.0857839645689438,0
0.08493461838509286,0
0.08409368156939888,0
0.08326107086079097,0
0.08243670382256532,0
0.08162049883422309,0
0.0808123750833892,0
0.0800122525578111,0
0.09001225255781109,0
0.1000122525578111,0
0.1150122525578111,0
0.1300122525578111,0
0.14501225255781108,0
0.1600122525578111,0
0.1750122525578111,0
0.19001225255781112,0
0.20501225255781114,0
0.22001225255781115,0
0.23501225255781116,0
0.2500122525578112,0
0.2650122525578112,0
0.2800122525578112,0
0.2950122525578112,0
0.31001225255781123,0
0.32501225255781124,0
0.34501225255781126,0
0.34159628966119926,0
0.3382141481794052,0
0.3348654932469358,0
0.33154999331379786,0
0.3282673201126711,0
0.32501714862640707,0
0.3217991570558486,0
0.31861302678796893,0
0.3154584423643257,0
0.3123350914498274,0
0.3092426648018093,0
0.30618085623941516,0
0.30314936261328235,0
0.3001478837755271,0
0.29717612255002684,0
0.2942337847029969,0
0.2913205789138583,0
0.28843621674639436,0
0.28558041262019246,0
0.2827528837823688,0
0.2799533502795731,0
0.27718153493027037,0
0.2744371632972974,0
0.2717199636606905,0
0.2690296669907827,0
0.26636600692156703,0
0.26372871972432377,0
0.2611175442815087,0
0.2585322220608997,0
0.2559724970899997,0
0.25343811593069276,0
0.25092882765415125,0
0.24844438381599135,0
0.2459845384316746,0
0.2659845384316746,0
0.26335102815017286,0
0.2607435922278939,0
0.25816197250286527,0
0.25560591336917354,0
0.25307516175165695,0
0.2505694670808485,0
0.24808858126816682,0
0.2456322586813533,0
0.24320025612015178,0
0.24079233279222947,0
0.2384082502893361,0
0.2360477725636991,0
0.2337106659046526,0
0.2313966989154976,0
0.22910564249059168,0
0.22683726979266502,0
0.22459135623036142,0
0.22236767943600141,0
0.22016601924356574,0
0.21798615766689677,0
0.2158278788781156,0
0.21369096918625308,0
0.21157521701609217,0
0.20948041288721997,0
0.2074063493932871,0
0.20535282118147236,0
0.20331962493215083,0
0.2013065593387632,0
0.19931342508788435,0
0.19734002483948945,0
0.1953861632074153,0
0.19345164674001517,0
0.1915362839010051,0
0.1896398850505001,0
0.18776226242623772,0
0.18590323012498786,0
0.1840626040841464,0
0.1822402020635113,0
0.1804358436272389,0
0.17864935012597913,0
0.17688054467918726,0
0.17512925215761116,0
0.17339529916595164,0
0.1716785140256947,0
0.16997872675811357,0
0.16829576906743918,0
0.18829576906743917,0
0.20829576906743918,0
0.2282957690674392,0
0.24829576906743922,0
0.26829576906743924,0
0.26563937531429627,0
0.26300928248940225,0
0.260405230187527,0
0.2578269605817099,0
0.25527421839773257,0
0.25274675088884413,0
0.27274675088884415,0
0.2700462880087566,0
0.2900462880087566,0
0.3100462880087566,0
0.3300462880087566,0
0.35004628800875665,0
0.37004628800875666,0
0.3900462880087567,0
0.4100462880087567,0
0.4300462880087567,0
0.45004628800875673,0
0.47004628800875675,0
0.49004628800875677,0
0.5100462880087567,0
0.5300462880087567,0
0.5500462880087568,0
0.5700462880087568,0
0.5900462880087568,0
0.6100462880087568,1
0.6650462880087569,1
0.7200462880087569,1
0.775046288008757,1
0.830046288008757,1
0.8850462880087571,1
0.9400462880087571,1
0.9950462880087572,1
1.050046288008757,1
0.65,1
0.7050000000000001,1
0.7600000000000001,1
0.8150000000000002,1
0.8700000000000002,1
0.9250000000000003,1
0.9800000000000003,1
1.0350000000000004,1
0.65,1
0.7050000000000001,1
0.7600000000000001,1
0.8150000000000002,1
0.8700000000000002,1
0.9250000000000003,1
0.9800000000000003,1
1.0350000000000004,1
0.65,1
0.7050000000000001,1
0.7550000000000001,1
0.8050000000000002,1
0.8550000000000002,1
0.9100000000000003,1
0.9650000000000003,1
1.0150000000000003,1
0.65,1
0.7050000000000001,1
0.6980198019801981,1
0.6911087148318793,1
0.7511087148318794,1
0.8061087148318794,1
0.7981274404276033,1
0.8581274404276034,1
0.9181274404276034,1
0.9090370697303004,1
0.9000367027032677,1
0.8911254482210572,1
0.8823024239812448,1
0.873566756417074,1
0.8649175806109644,1
0.8563540402088756,1
0.8478752873355204,1
0.8394804825104163,1
0.8311687945647686,1
0.8229394005591768,1
0.8147914857021552,1
0.8067242432694606,1
0.7987368745242184,1
0.79082858863784,1
0.7829986026117227,1
0.7752461411997255,1
0.7675704368314114,1
0.7599707295360508,1
0.752446266867377,1
0.7449963038290862,1
0.7376201028010755,1
0.7303169334664114,1
0.7230860727390211,1
0.7159268046921001,1
0.7088384204872279,1
0.7018202183041861,1
0.6948715032714713,1
0.6879915873974963,1
0.6811797895024716,1
0.6744354351509619,1
0.6677578565851108,1
0.6611463926585255,1
0.6546003887708173,1
0.6481191968027894,1
0.6417021750522667,1
0.6353486881705611,1
0.6290581070995654,1
0.6228298090094707,1
0.6166631772370997,1
0.6105576012248513,1
0.6045124764602487,1
0.5985272044160879,0
0.5926011924911762,0
0.5867338539516596,0
0.5809246078729302,0
0.5751728790821091,0
0.5694780981010982,0
0.5638397010901962,0
0.5582571297922735,0
0.5527298314774985,0
0.5472572588886124,0
0.5418388701867449,0
0.5364741288977672,0
0.5311625038591755,0
0.5259034691675005,0
0.5206965041262381,0
0.5155410931942952,0
0.5104367259349457,0
0.5053828969652928,0
0.5003791059062305,0
0.4954248573329014,0
0.49051966072564496,0
0.48566303042143066,0
0.4808544855657729,0
0.4760935500651217,0
0.4713797525397245,0
0.4667126262769549,0
0.4620917091851039,0
0.4575165437476276,0
0.4529866769778491,0
0.44850166037410805,0
0.4440610498753545,0
0.4396644058171827,0
0.4353112928882997,0
0.4310012800874254,0
0.4267339406806192,0
0.4225088521590289,0
0.4183255961970583,0
0.4141837586109488,0
0.41008292931777107,0
0.40602270229482285,0
0.40200267553942853,0
0.39802245102913714,0
0.394081634682314,0
0.3901798363191228,0
0.38631666962289385,0
0.3824917521018751,0
0.37870470505136145,0
0.37495515351619946,0
0.37124272625366284,0
0.3675670556966959,0
0.3639277779175207,0
0.36032453259160463,0
0.3567569629619848,0
0.3532247158039453,0
0.34972744139004486,0
0.34626479345548994,0
0.34283642916385143,0
0.3394420090731202,0
0.3360811971020992,0
0.33275366049712796,0
0.3294590697991366,0
0.3261970988110263,0
0.3229674245653726,0
0.3197697272924481,0
0.3166036903885625,0
0.31346900038471537,0
0.3103653469155598,0
0.3072924226886731,0
0.30424992345413177,0
0.3012375479743879,0
0.29825499799444344,0
0.29530197821232024,0
0.29237819624982203,0
0.28948336262358615,0
0.28661719071642194,0
0.2837793967489326,0
0.2809696997514184,0
0.2781878215360578,0
0.2754334866693642,0
0.27270642244491505,0
0.27000635885635155,0
0.2673330285706451,0
0.2646861669016288,0
0.2620655117837909,0
0.25947080374632764,0
0.2569017858874531,0
0.25435820384896346,0
0.2518398057910529,0
0.24934634236737913,0
0.24687756670037536,0
0.24443323435680728,0
0.24201310332357157,0
0.2396169339837342,0
0.23724448909280615,0
0.23489553375525363,0
0.2325698354012412,0
0.23026716376360515,0
0.2279872908550546,0
0.2257299909455986,0
0.22349504054019662,0
0.2212822183566303,0
0.21909130530359436,0
0.21692208445900432,0
0.21477434104851914,0
0.21264786242427638,0
0.21054243804383801,0
0.20845785944934456,0
0.2063939202468758,0
0.20435041608601565,0
0.20232714463961946,0
0.20032390558378163,0
0.19834050057800162,0
0.19637673324554616,0
0.19443240915400611,0
0.19250733579604565,0
0.19060132257034224,0
0.1887141807627151,0
0.1868457235274407,0
0.18499576586875316,0
0.18316412462252787,0
0.1813506184381464,0
0.17955506776054098,0
0.1777772948124168,0
0.1760171235766503,0
0.17427437977886168,0
0.17254889087016007,0
0.17084048601005947,0
0.16914899604956382,0
0.16747425351441964,0
0.1658160925885343,0
0.1641743490975587,0
0.1625488604926324,0
0.1609394658342895,0
0.15934600577652425,0
0.1577683225510141,0
0.15620625995149912,0
0.15465966331831596,0
0.1531283795230851,0
0.1516122569535496,0
0.15011114549856397,0
0.14862489653323166,0
0.14715336290418976,0
0.14569639891503935,0
0.14425386031192014,0
0.14282560426922786,0
0.14141148937547313,0
0.14001137561928031,0
0.13862512437552507,0
0.13725259839160897,0
0.13589366177387027,0
0.134548179974129,0
0.13321601977636532,0
0.13189704928353002,0
0.13059113790448518,0
0.12929815634107444,0
0.12801797657532124,0
0.1267504718567537,0
0.12549551668985515,0
0.12425298682163875,0
0.1230227592293453,0
0.12180471210826267,0
0.12059872485966601,0
0.11940467807887724,0
0.11822245354344281,0
0.11705193420142852,0
0.11589300415983023,0
0.11474554867309923,0
0.11360945413178142,0
0.11248460805126873,0
0.11137089906066211,0
0.11026821689174467,0
0.10917645236806403,0
0.1080954973941228,0
0.10702524494467604,0
0.1059655890541347,0
0.1159655890541347,0
0.1259655890541347,0
0.13596558905413472,0
0.14596558905413473,0
0.15596558905413474,0
0.16596558905413475,0
0.17596558905413476,0
0.18596558905413477,0
0.19596558905413478,0
0.19402533569716315,0
0.19210429276946847,0
0.19020227006878065,0
0.18831907927602046,0
0.18645453393665393,0
0.18460844944223162,0
0.1827806430121105,0
0.18097093367535694,0
0.17917914225282866,0
0.17740509133943433,0
0.17564860528656864,0
0.17390951018472142,0
0.17218763384625882,0
0.17048280578837507,0
0.16879485721621296,0
0.16712362100615144,0
0.16546893168925886,0
0.16383062543490975,0
0.1622085400345641,0
0.16060251488570704,0
0.15901239097594755,0
0.1574380108672748,0
0.15587921868047008,0
0.15433586007967334,0
0.15280778225710231,0
0.1512948339179231,0
0.1497968652652704,0
0.14831372798541623,0
0.14684527523308538,0
0.1453913616169162,0
0.14395184318506554,0
0.14252657741095598,0
0.14111542317916434,0
0.13971824077144984,0
0.13833489185292064,0
0.13696523945833727,0
0.13560914797855175,0
0.13426648314708095,0
0.13293711202681283,0
0.13162090299684437,0
0.13031772573944986,0
0.12902745122717807,0
0.1277499517100773,0
0.12648510070304683,0
0.1252327729733137,0
0.12399284452803336,0
0.12276519260201323,0
0.12154969564555765,0
0.12034623331243331,0
0.11915468644795377,0
0.11797493707718194,0
0.11680686839324944,0
0.11565036474579153,0
0.11450531162949656,0
0.11337159567276887,0
0.11224910462650384,0
0.1111377273529741,0
0.11003735381482584,0
0.10894787506418399,0
0.10786918323186534,0
0.10680117151669835,0
0.10574373417494887,0
0.10469676650985037,0
0.10366016486123798,0
0.10263382659528512,0
0.1016176500943417,0
0.10061153474687297,0
0.09961538093749799,0
0.09862909003712672,0
0.09765256439319477,0
0.09668570731999482,0
0.09572842308910377,0
0.09478061691990472,0
0.09384219497020269,0
0.09291306432693335,0
0.11291306432693335,0
0.13291306432693334,0
0.15291306432693336,0
0.17291306432693337,0
0.1929130643269334,0
0.2129130643269334,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
0.009900990099009901,0
0.01,0
